,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
18283,-122.08,37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,7.6369426751592355,2.6496815286624202,0,0,0,1,0,500001.0
11671,-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,5.875881523272215,3.3201692524682653,1,0,0,0,0,213400.0
19800,-123.32,40.43,15.0,661.0,146.0,131.0,57.0,0.4999,11.596491228070175,2.2982456140350878,0,1,0,0,0,56700.0
12608,-121.5,38.5,29.0,2049.0,330.0,787.0,309.0,3.7414,6.631067961165049,2.546925566343042,0,1,0,0,0,98500.0
19963,-119.14,36.23,22.0,2935.0,523.0,1927.0,530.0,2.5875,5.537735849056604,3.6358490566037736,0,1,0,0,0,70400.0
4155,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,3.9604166666666667,3.8666666666666667,1,0,0,0,0,156400.0
19376,-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,7.104627766599598,3.028169014084507,0,1,0,0,0,275300.0
4883,-118.26,34.02,38.0,1091.0,349.0,1786.0,340.0,2.131,3.208823529411765,5.252941176470588,1,0,0,0,0,136500.0
5807,-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,3.6805555555555554,3.5590277777777777,1,0,0,0,0,175000.0
3809,-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,3.8897196261682243,2.721495327102804,1,0,0,0,0,186900.0
16851,-122.42,37.61,17.0,1040.0,432.0,669.0,405.0,4.1513,2.567901234567901,1.651851851851852,0,0,0,0,1,137500.0
10079,-120.25,39.34,9.0,2739.0,555.0,294.0,110.0,3.1842,24.9,2.672727272727273,0,1,0,0,0,162500.0
8713,-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,5.833333333333333,3.0869565217391304,1,0,0,0,0,341200.0
12488,-121.49,38.57,49.0,1334.0,492.0,634.0,421.0,1.7568,3.168646080760095,1.505938242280285,0,1,0,0,0,93800.0
16120,-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,4.3743676222596966,2.396290050590219,0,0,0,1,0,350000.0
4683,-118.36,34.08,52.0,2373.0,601.0,1135.0,576.0,3.1765,4.119791666666667,1.9704861111111112,1,0,0,0,0,225000.0
7240,-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,3.5281385281385282,3.354978354978355,1,0,0,0,0,190000.0
5543,-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,5.727891156462585,2.258503401360544,1,0,0,0,0,456600.0
17527,-121.88,37.34,40.0,1547.0,625.0,1493.0,543.0,1.2887,2.848987108655617,2.7495395948434624,1,0,0,0,0,212500.0
15681,-122.42,37.8,52.0,2657.0,772.0,1014.0,685.0,4.038,3.8788321167883213,1.4802919708029196,0,0,0,1,0,500001.0
11864,-121.23,40.29,21.0,3229.0,667.0,1501.0,582.0,2.1524,5.548109965635739,2.5790378006872854,0,1,0,0,0,77100.0
5593,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,4.2853535353535355,3.217171717171717,1,0,0,0,0,163100.0
15519,-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,4.711904761904762,2.3583333333333334,1,0,0,0,0,137500.0
10401,-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,7.674358974358975,2.541025641025641,1,0,0,0,0,378200.0
12623,-121.53,38.48,5.0,27870.0,5027.0,11935.0,4855.0,4.8811,5.740473738414006,2.458290422245108,0,1,0,0,0,212200.0
5672,-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,4.7216,5.7967914438502675,3.1310160427807485,0,0,0,0,1,311900.0
13594,-117.29,34.1,19.0,1204.0,405.0,844.0,424.0,0.7235,2.839622641509434,1.990566037735849,0,1,0,0,0,71300.0
18242,-122.09,37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,3.3307543520309477,2.044487427466151,0,0,0,1,0,261300.0
6897,-118.12,34.04,35.0,1038.0,209.0,598.0,190.0,5.9214,5.463157894736842,3.1473684210526316,1,0,0,0,0,254900.0
4563,-118.26,34.06,40.0,637.0,273.0,1150.0,263.0,1.8625,2.4220532319391634,4.3726235741444865,1,0,0,0,0,131300.0
8376,-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,3.193548387096774,3.4083191850594226,1,0,0,0,0,143800.0
16206,-121.32,37.95,40.0,964.0,230.0,742.0,209.0,1.2625,4.6124401913875595,3.550239234449761,0,1,0,0,0,43000.0
18486,-121.57,36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,6.546933667083855,3.2966207759699624,0,1,0,0,0,279800.0
1269,-121.69,37.95,15.0,1850.0,441.0,1348.0,403.0,3.8125,4.590570719602978,3.3449131513647643,0,1,0,0,0,125400.0
12708,-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,5.581081081081081,3.4414414414414414,0,1,0,0,0,103000.0
2350,-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,5.528662420382165,3.162420382165605,0,1,0,0,0,83600.0
8745,-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,5.954206602768903,3.007454739084132,1,0,0,0,0,417800.0
9589,-120.47,37.34,9.0,2934.0,511.0,1227.0,501.0,3.6742,5.8562874251497,2.4491017964071857,0,1,0,0,0,117200.0
1384,-122.11,37.99,16.0,3913.0,710.0,1782.0,676.0,5.1297,5.788461538461538,2.636094674556213,0,0,0,1,0,206700.0
16373,-121.29,38.04,16.0,2128.0,441.0,1860.0,459.0,3.1779,4.636165577342048,4.052287581699346,0,1,0,0,0,97300.0
9036,-117.78,34.58,6.0,10263.0,1864.0,6163.0,1781.0,3.8803,5.762492981471084,3.4604154969118475,0,1,0,0,0,120000.0
5856,-118.33,34.18,45.0,2570.0,517.0,1256.0,510.0,4.6898,5.03921568627451,2.462745098039216,1,0,0,0,0,226000.0
13095,-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901,4.06,1.8933333333333333,0,1,0,0,0,52500.0
297,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,5.544502617801047,2.526178010471204,0,0,0,1,0,107900.0
8635,-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,5.408163265306122,2.2653061224489797,1,0,0,0,0,500001.0
19421,-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.462,5.4436701509872245,2.803135888501742,0,1,0,0,0,151900.0
18885,-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,4.8913813459268,2.644628099173554,0,0,0,1,0,92800.0
20250,-119.18,34.24,17.0,629.0,221.0,514.0,186.0,3.2847,3.381720430107527,2.763440860215054,0,0,0,0,1,112500.0
3867,-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,4.16583850931677,1.6273291925465838,1,0,0,0,0,273700.0
7845,-118.18,33.9,34.0,1248.0,320.0,1960.0,338.0,3.1012,3.6923076923076925,5.798816568047338,1,0,0,0,0,140400.0
16594,-121.29,37.72,22.0,1630.0,404.0,4402.0,358.0,1.9792,4.553072625698324,12.296089385474861,0,1,0,0,0,63000.0
2077,-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,5.083950617283951,2.0592592592592593,0,1,0,0,0,67900.0
15029,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2.9896,4.518134715025907,2.64594127806563,1,0,0,0,0,235600.0
15675,-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,3.935483870967742,1.5620347394540943,0,0,0,1,0,466700.0
14209,-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,5.496458087367178,4.310507674144038,0,0,0,0,1,156900.0
12943,-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,5.8498168498168495,2.4065934065934065,0,1,0,0,0,213500.0
16366,-121.3,38.01,30.0,2547.0,485.0,1547.0,501.0,3.994,5.083832335329341,3.0878243512974053,0,1,0,0,0,95500.0
20320,-119.15,34.25,36.0,3511.0,664.0,2965.0,695.0,4.0878,5.051798561151079,4.266187050359712,0,0,0,0,1,186800.0
2229,-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5.3886,6.945848375451264,3.0613718411552346,0,1,0,0,0,125300.0
15216,-117.11,32.95,11.0,4694.0,824.0,2223.0,783.0,4.9485,5.9948914431673055,2.839080459770115,1,0,0,0,0,231800.0
2842,-118.98,35.4,36.0,1443.0,273.0,680.0,259.0,2.9821,5.571428571428571,2.6254826254826256,0,1,0,0,0,73100.0
2537,-122.01,39.74,20.0,2332.0,518.0,1856.0,495.0,2.1746,4.711111111111111,3.7494949494949497,0,1,0,0,0,58700.0
194,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,3.973568281938326,3.7268722466960353,0,0,0,1,0,125000.0
18848,-122.37,41.41,28.0,1729.0,419.0,929.0,370.0,1.27,4.672972972972973,2.5108108108108107,0,1,0,0,0,53100.0
7362,-118.19,33.97,27.0,2911.0,972.0,3559.0,945.0,1.9485,3.0804232804232803,3.7661375661375662,1,0,0,0,0,146300.0
6636,-118.16,34.15,17.0,821.0,163.0,229.0,164.0,7.3715,5.0060975609756095,1.396341463414634,1,0,0,0,0,263000.0
7498,-118.25,33.92,46.0,723.0,154.0,411.0,165.0,2.0893,4.381818181818182,2.4909090909090907,1,0,0,0,0,96500.0
13482,-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581,6.3585118376550165,3.5591882750845545,0,1,0,0,0,126500.0
9009,-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,4.984375,2.328125,1,0,0,0,0,433300.0
19654,-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,4.593220338983051,3.7838983050847457,0,1,0,0,0,69500.0
4042,-118.5,34.15,33.0,3104.0,387.0,1111.0,376.0,13.4196,8.25531914893617,2.9547872340425534,1,0,0,0,0,500001.0
6553,-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,5.8474576271186445,2.9418886198547214,0,1,0,0,0,326100.0
10770,-117.9,33.66,13.0,1642.0,423.0,841.0,368.0,3.6042,4.461956521739131,2.285326086956522,1,0,0,0,0,226000.0
19386,-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,4.748633879781421,2.557377049180328,0,1,0,0,0,77100.0
13929,-114.61,34.83,31.0,2478.0,464.0,1346.0,479.0,3.212,5.1732776617954075,2.8100208768267225,0,1,0,0,0,70400.0
5505,-118.42,33.99,23.0,5548.0,1245.0,2847.0,1229.0,4.4228,4.514239218877136,2.3165174938974777,1,0,0,0,0,366900.0
6854,-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,5.36,4.7,1,0,0,0,0,242700.0
6761,-118.13,34.1,19.0,2742.0,756.0,1396.0,703.0,2.5663,3.9004267425320056,1.9857752489331437,1,0,0,0,0,197500.0
5300,-118.45,34.07,19.0,4845.0,1609.0,3751.0,1539.0,1.583,3.1481481481481484,2.437296946068876,1,0,0,0,0,350000.0
17324,-120.04,34.72,13.0,3942.0,585.0,1542.0,515.0,6.6054,7.654368932038835,2.9941747572815536,0,0,0,0,1,500001.0
4654,-118.33,34.05,48.0,2405.0,527.0,1868.0,502.0,3.375,4.790836653386454,3.7211155378486054,1,0,0,0,0,257800.0
320,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,5.283950617283951,2.685185185185185,0,0,0,1,0,81800.0
7135,-118.1,34.01,42.0,1436.0,298.0,1005.0,298.0,3.4297,4.818791946308725,3.37248322147651,1,0,0,0,0,195800.0
1371,-122.11,38.01,39.0,1313.0,306.0,575.0,231.0,3.1711,5.683982683982684,2.4891774891774894,0,0,0,1,0,116100.0
19934,-119.34,36.31,14.0,1635.0,422.0,870.0,399.0,2.7,4.097744360902255,2.180451127819549,0,1,0,0,0,88900.0
20468,-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,4.267241379310345,3.0991379310344827,1,0,0,0,0,179400.0
11984,-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,4.825882352941177,3.449411764705882,0,1,0,0,0,108200.0
2654,-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,6.1931034482758625,2.6482758620689655,0,0,0,0,1,106700.0
9099,-117.92,34.63,34.0,81.0,26.0,53.0,14.0,1.4091,5.785714285714286,3.7857142857142856,0,1,0,0,0,137500.0
8497,-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,3.45679012345679,2.7925925925925927,1,0,0,0,0,198400.0
12142,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,7.416666666666667,3.546875,0,1,0,0,0,100000.0
13721,-117.18,34.07,7.0,1347.0,301.0,799.0,276.0,2.9485,4.880434782608695,2.8949275362318843,0,1,0,0,0,112500.0
3398,-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,4.950413223140496,2.6115702479338845,1,0,0,0,0,187300.0
10243,-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,7.204488778054863,3.0598503740648377,1,0,0,0,0,270800.0
8532,-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,4.298245614035087,3.1798245614035086,1,0,0,0,0,229000.0
886,-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,3.833457804331591,2.5287528005974607,1,0,0,0,0,220800.0
5002,-118.32,34.01,52.0,3104.0,645.0,1498.0,581.0,2.6667,5.342512908777969,2.5783132530120483,1,0,0,0,0,128000.0
17405,-120.45,34.95,7.0,1479.0,532.0,1057.0,459.0,2.2538,3.2222222222222223,2.3028322440087146,1,0,0,0,0,162500.0
15447,-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,3.6346,6.052132701421801,2.7180094786729856,1,0,0,0,0,192500.0
18973,-122.03,38.24,16.0,1104.0,164.0,495.0,156.0,5.4074,7.076923076923077,3.173076923076923,0,1,0,0,0,157700.0
926,-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,5.647058823529412,3.0952380952380953,1,0,0,0,0,246900.0
244,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,4.865573770491803,3.719672131147541,0,0,0,1,0,111700.0
14758,-117.05,32.56,22.0,2172.0,563.0,2049.0,524.0,2.0159,4.145038167938932,3.9103053435114505,0,0,0,0,1,139300.0
7469,-118.2,33.93,38.0,1626.0,307.0,1280.0,295.0,3.5313,5.511864406779661,4.338983050847458,1,0,0,0,0,146500.0
8207,-118.16,33.79,26.0,3061.0,844.0,2135.0,769.0,2.875,3.9804941482444733,2.776332899869961,0,0,0,0,1,164000.0
143,-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,5.132246376811594,2.282608695652174,0,0,0,1,0,216700.0
5983,-117.71,34.12,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,6.051640667025282,2.6637977407208178,0,1,0,0,0,239500.0
8151,-118.1,33.81,36.0,1111.0,184.0,444.0,177.0,3.7031,6.27683615819209,2.5084745762711864,1,0,0,0,0,245300.0
2363,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,5.950184501845018,3.2472324723247232,0,1,0,0,0,126500.0
17720,-121.78,37.34,11.0,3195.0,410.0,1774.0,418.0,7.0671,7.643540669856459,4.244019138755981,1,0,0,0,0,378200.0
129,-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6.0666,6.446064139941691,2.4606413994169096,0,0,0,1,0,311500.0
1161,-121.54,39.51,33.0,3585.0,757.0,1887.0,765.0,2.502,4.686274509803922,2.466666666666667,0,1,0,0,0,62100.0
19832,-119.38,36.54,33.0,2465.0,536.0,2030.0,522.0,1.5223,4.722222222222222,3.888888888888889,0,1,0,0,0,51800.0
4282,-118.32,34.1,36.0,1655.0,690.0,1957.0,633.0,1.7325,2.6145339652448656,3.0916271721958926,1,0,0,0,0,221900.0
5953,-117.86,34.13,33.0,2383.0,428.0,1269.0,421.0,4.636,5.660332541567696,3.014251781472684,0,1,0,0,0,245500.0
287,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,5.78169014084507,2.51056338028169,0,0,0,1,0,160700.0
13492,-117.4,34.04,17.0,1906.0,334.0,1550.0,338.0,3.025,5.6390532544378695,4.585798816568047,0,1,0,0,0,81800.0
9822,-121.92,36.62,52.0,1410.0,303.0,578.0,285.0,2.5625,4.947368421052632,2.0280701754385966,0,0,0,0,1,235400.0
13650,-117.31,34.08,37.0,953.0,231.0,611.0,230.0,1.9926,4.143478260869565,2.6565217391304348,0,1,0,0,0,81500.0
16375,-121.28,38.03,11.0,3585.0,729.0,2769.0,715.0,3.0907,5.013986013986014,3.8727272727272726,0,1,0,0,0,94100.0
5308,-118.44,34.05,32.0,1880.0,435.0,798.0,417.0,4.7109,4.508393285371703,1.9136690647482015,1,0,0,0,0,500000.0
10068,-120.17,39.33,18.0,1046.0,204.0,486.0,179.0,4.119,5.843575418994414,2.7150837988826817,0,1,0,0,0,110900.0
10680,-117.76,33.53,28.0,3085.0,499.0,1176.0,480.0,7.9794,6.427083333333333,2.45,1,0,0,0,0,426100.0
12450,-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,6.153846153846154,2.8461538461538463,0,1,0,0,0,85700.0
12671,-121.42,38.49,17.0,13180.0,2444.0,7235.0,2335.0,3.363,5.644539614561028,3.0985010706638114,0,1,0,0,0,103000.0
19400,-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,5.745424292845258,3.257903494176373,0,1,0,0,0,156500.0
17430,-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,4.808917197452229,2.976645435244161,0,0,0,0,1,134000.0
8681,-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167,5.443609022556391,2.8045112781954886,1,0,0,0,0,265600.0
1170,-121.58,39.51,24.0,1865.0,372.0,1087.0,385.0,1.6389,4.8441558441558445,2.8233766233766233,0,1,0,0,0,56700.0
19306,-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,6.712418300653595,2.7549019607843137,1,0,0,0,0,290700.0
10374,-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085,5.461920529801325,3.256622516556291,1,0,0,0,0,223300.0
19822,-119.48,36.44,22.0,1389.0,290.0,1185.0,271.0,2.0857,5.125461254612546,4.372693726937269,0,1,0,0,0,49200.0
16047,-122.46,37.71,49.0,1711.0,348.0,1138.0,325.0,2.875,5.264615384615385,3.5015384615384617,0,0,0,0,1,225000.0
6792,-118.15,34.08,48.0,3697.0,816.0,2446.0,787.0,3.3988,4.697585768742059,3.108005082592122,1,0,0,0,0,199200.0
5929,-117.79,34.12,16.0,2426.0,426.0,1319.0,446.0,4.8125,5.439461883408072,2.9573991031390134,0,1,0,0,0,224500.0
17109,-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,8.50498338870432,3.0598006644518274,0,0,0,0,1,500001.0
16699,-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,5.05892547660312,3.285961871750433,1,0,0,0,0,142100.0
18845,-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,6.500729927007299,2.6525547445255473,0,1,0,0,0,81100.0
11228,-117.94,33.81,24.0,4602.0,1131.0,3003.0,1014.0,3.6771,4.538461538461538,2.9615384615384617,1,0,0,0,0,172200.0
1859,-124.14,41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,5.4574898785425106,2.445344129554656,0,0,0,0,1,122400.0
10169,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,7.988188976377953,2.7992125984251968,1,0,0,0,0,500001.0
277,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,4.80078125,2.2734375,0,0,0,1,0,198100.0
16831,-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,5.543388429752066,3.0950413223140494,0,0,0,0,1,262500.0
15946,-122.44,37.72,52.0,2890.0,571.0,1769.0,541.0,3.8274,5.341959334565619,3.2698706099815156,0,0,0,1,0,252000.0
6781,-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,5.296570898980537,2.4457831325301207,1,0,0,0,0,364400.0
17571,-121.93,37.32,51.0,2711.0,728.0,1607.0,724.0,3.0,3.744475138121547,2.2196132596685083,1,0,0,0,0,184700.0
16475,-121.26,38.14,10.0,3371.0,665.0,1823.0,654.0,3.5333,5.154434250764526,2.787461773700306,0,1,0,0,0,116800.0
11780,-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,5.658705216844751,2.793840351979887,0,1,0,0,0,147900.0
1873,-119.97,38.94,26.0,1485.0,334.0,406.0,180.0,1.9667,8.25,2.2555555555555555,0,1,0,0,0,84600.0
3121,-117.74,35.65,15.0,2357.0,484.0,1110.0,442.0,3.1755,5.332579185520362,2.51131221719457,0,1,0,0,0,81700.0
8579,-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,5.41038961038961,2.0779220779220777,1,0,0,0,0,500001.0
1311,-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,6.134020618556701,3.329896907216495,0,1,0,0,0,142600.0
1032,-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,6.375796178343949,2.3503184713375798,0,1,0,0,0,96400.0
8339,-118.31,33.93,43.0,1834.0,292.0,997.0,295.0,4.9464,6.216949152542373,3.3796610169491523,1,0,0,0,0,150300.0
14776,-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,4.728888888888889,3.1555555555555554,0,0,0,0,1,131000.0
3406,-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,3.587336244541485,2.493449781659389,1,0,0,0,0,200600.0
6382,-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,6.4534412955465585,2.562753036437247,0,1,0,0,0,350700.0
15475,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,4.618581907090465,1.843520782396088,0,0,0,0,1,132800.0
14917,-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793,5.757575757575758,3.6666666666666665,0,0,0,0,1,151900.0
13861,-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,8.513126491646778,2.704057279236277,0,1,0,0,0,302600.0
18389,-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,7.979977753058955,3.0945494994438265,1,0,0,0,0,394200.0
17034,-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,4.550295857988166,1.660749506903353,0,0,0,0,1,341500.0
7910,-118.09,33.88,27.0,3119.0,635.0,1887.0,567.0,3.8654,5.500881834215168,3.328042328042328,1,0,0,0,0,195300.0
13128,-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,4.837931034482758,3.106896551724138,0,1,0,0,0,104600.0
931,-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,5.689655172413793,3.4084880636604775,0,0,0,1,0,223800.0
13678,-117.24,34.04,5.0,1775.0,234.0,726.0,222.0,7.978,7.995495495495495,3.27027027027027,0,1,0,0,0,223900.0
12211,-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,8.756906077348066,2.81767955801105,1,0,0,0,0,493300.0
691,-122.12,37.69,35.0,2681.0,508.0,1580.0,536.0,4.1042,5.001865671641791,2.9477611940298507,0,0,0,1,0,179100.0
16930,-122.32,37.57,52.0,499.0,148.0,318.0,145.0,2.9934,3.4413793103448276,2.193103448275862,0,0,0,0,1,256300.0
14179,-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,5.917525773195877,3.2371134020618557,0,0,0,0,1,126700.0
6364,-117.97,34.15,33.0,2474.0,472.0,1268.0,437.0,6.4576,5.661327231121281,2.9016018306636155,0,1,0,0,0,500001.0
1909,-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,8.096666666666666,2.9433333333333334,0,1,0,0,0,97600.0
9021,-118.75,34.17,16.0,2950.0,387.0,1228.0,379.0,5.3749,7.783641160949868,3.2401055408970976,0,0,0,0,1,346100.0
11690,-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,4.515151515151516,2.935064935064935,1,0,0,0,0,165600.0
14988,-117.03,32.74,37.0,821.0,150.0,404.0,135.0,3.0125,6.0814814814814815,2.9925925925925925,0,0,0,0,1,130400.0
10273,-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,6.713080168776371,3.759493670886076,1,0,0,0,0,216000.0
19533,-120.91,37.66,36.0,1320.0,255.0,720.0,232.0,2.6523,5.689655172413793,3.103448275862069,0,1,0,0,0,76300.0
20097,-120.23,37.98,14.0,1954.0,368.0,917.0,316.0,3.1523,6.1835443037974684,2.901898734177215,0,1,0,0,0,93300.0
44,-122.26,37.83,52.0,1443.0,311.0,660.0,292.0,3.0125,4.941780821917808,2.26027397260274,0,0,0,1,0,184400.0
15389,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,5.574861367837339,3.192236598890943,1,0,0,0,0,232800.0
3939,-118.58,34.21,27.0,2209.0,353.0,1034.0,344.0,4.7125,6.421511627906977,3.005813953488372,1,0,0,0,0,250900.0
9141,-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,5.938997821350762,3.8627450980392157,0,1,0,0,0,319100.0
7108,-118.01,33.89,33.0,2046.0,327.0,1018.0,320.0,4.2292,6.39375,3.18125,1,0,0,0,0,212800.0
15505,-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,5.3905,7.094972067039106,2.7346368715083798,0,0,0,0,1,299600.0
18657,-121.96,36.97,23.0,4324.0,1034.0,1844.0,875.0,3.0777,4.941714285714285,2.107428571428571,0,0,0,0,1,263800.0
4319,-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661,8.03370786516854,3.0730337078651684,1,0,0,0,0,500001.0
2965,-119.07,35.35,24.0,4119.0,865.0,1294.0,879.0,2.4123,4.686006825938566,1.472127417519909,0,1,0,0,0,86200.0
3969,-118.58,34.2,35.0,1323.0,228.0,756.0,216.0,4.233,6.125,3.5,1,0,0,0,0,221300.0
9379,-122.48,37.93,16.0,2947.0,802.0,1385.0,743.0,3.6731,3.9663526244952894,1.864064602960969,0,0,0,1,0,318000.0
4926,-118.25,34.0,29.0,1419.0,363.0,1696.0,317.0,2.2813,4.476340694006309,5.350157728706624,1,0,0,0,0,101300.0
16837,-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,6.380281690140845,3.0162513542795235,0,0,0,0,1,273000.0
18841,-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,5.271341463414634,2.5853658536585367,0,1,0,0,0,60900.0
13971,-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,26.511415525114156,2.598173515981735,0,1,0,0,0,163100.0
8476,-118.32,33.9,35.0,3189.0,680.0,1882.0,651.0,3.6625,4.8986175115207375,2.890937019969278,1,0,0,0,0,188000.0
15347,-117.28,33.28,13.0,6131.0,1040.0,4049.0,940.0,3.8156,6.522340425531915,4.3074468085106385,1,0,0,0,0,150700.0
7478,-118.21,33.93,39.0,354.0,73.0,184.0,58.0,2.7679,6.103448275862069,3.1724137931034484,1,0,0,0,0,108900.0
10266,-117.84,33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,6.63575042158516,3.224283305227656,1,0,0,0,0,226900.0
6308,-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,3.9421965317919074,4.699421965317919,1,0,0,0,0,138000.0
